Chr	gene	all	syn	lof	lof_SNV	mis	Mis_MetaSVM	Mis_CADD15	Mis_CADD20	Mis_MetaSVM_or_CADD15	Mis_MetaSVM_or_CADD20	SpliceSite	StopGain	StopLoss	Mis_mpc2	Mis_mpc2_and_MetaSVM	Mis_mpc2_or_MetaSVM
16	CNEP1R1	6.37569E-06	1.56317E-06	1.09585E-06	6.38624E-07	3.71667E-06	9.93282E-08	3.1035E-06	2.74395E-06	3.10639E-06	2.74684E-06	2.46939E-07	3.6578E-07	2.59052E-08	1.36943E-06	9.15549E-08	1.37721E-06
16	CNGB1	6.38669E-05	1.94089E-05	4.48047E-06	2.74939E-06	3.99775E-05	2.29941E-05	2.81858E-05	2.424E-05	3.1249E-05	2.90355E-05	1.33443E-06	1.38486E-06	3.00944E-08	0	0	2.29941E-05
16	CNOT1	9.50988E-05	2.31584E-05	1.06098E-05	5.79816E-06	6.13306E-05	4.50011E-06	5.40211E-05	4.71918E-05	5.40211E-05	4.71918E-05	1.9119E-06	3.84935E-06	3.69053E-08	1.66043E-05	4.38235E-06	1.67221E-05
16	CNTNAP4	4.80116E-05	1.28024E-05	5.02197E-06	2.77522E-06	3.01873E-05	9.96392E-06	2.38082E-05	2.04567E-05	2.39854E-05	2.09851E-05	9.57953E-07	1.7974E-06	1.98702E-08	0	0	9.96392E-06
16	COG4	3.52342E-05	9.46627E-06	3.19122E-06	1.84801E-06	2.25767E-05	1.38848E-06	2.073E-05	1.86647E-05	2.073E-05	1.86647E-05	7.54418E-07	1.07457E-06	1.90185E-08	0	0	1.38848E-06
16	COG7	3.65013E-05	1.14041E-05	3.20696E-06	1.98612E-06	2.18902E-05	3.03741E-07	1.80666E-05	1.57603E-05	1.80666E-05	1.57603E-05	9.90099E-07	9.76673E-07	1.93431E-08	0	0	3.03741E-07
16	COG8	3.67876E-05	1.09245E-05	2.01386E-06	1.02118E-06	2.38493E-05	1.75959E-06	1.89465E-05	1.71238E-05	1.89465E-05	1.71238E-05	2.09061E-07	7.94143E-07	1.79802E-08	9.66492E-07	6.72018E-08	2.65888E-06
16	COQ7	1.29378E-05	3.69411E-06	8.5966E-07	5.22354E-07	8.38404E-06	1.91138E-06	5.98783E-06	4.8468E-06	5.98783E-06	4.8468E-06	2.34111E-07	2.69845E-07	1.83982E-08	0	0	1.91138E-06
16	COQ9	1.61642E-05	4.29668E-06	1.6569E-06	9.33737E-07	1.02107E-05	1.50221E-06	8.44861E-06	7.35445E-06	8.44861E-06	7.35445E-06	3.37556E-07	5.78533E-07	1.76486E-08	0	0	1.50221E-06
16	CORO1A	2.73456E-05	7.64349E-06	1.60853E-06	9.46536E-07	1.80936E-05	2.75929E-06	1.53782E-05	1.36215E-05	1.53782E-05	1.3626E-05	3.9648E-07	5.29593E-07	2.04621E-08	7.66548E-06	2.37574E-06	8.04903E-06
16	CORO7	5.50573E-05	1.63132E-05	4.66715E-06	2.79221E-06	3.40769E-05	3.99693E-06	2.70404E-05	2.47067E-05	2.70417E-05	2.4737E-05	1.27423E-06	1.49994E-06	1.80371E-08	0	0	3.99693E-06
16	CORO7-PAM16	6.19731E-05	1.81867E-05	5.23378E-06	3.10285E-06	3.85526E-05	4.56951E-06	3.13496E-05	2.87917E-05	3.13509E-05	2.88221E-05	1.37795E-06	1.70474E-06	2.01676E-08	0	0	4.56951E-06
16	COTL1	1.07332E-05	3.77934E-06	4.7366E-07	2.86698E-07	6.48017E-06	6.62515E-08	6.28058E-06	5.89395E-06	6.28058E-06	5.89395E-06	1.22901E-07	1.4957E-07	1.42266E-08	0	0	6.62515E-08
16	COX4I1	1.26544E-05	3.06873E-06	1.91413E-06	9.97895E-07	7.67149E-06	8.54125E-07	4.26646E-06	3.87291E-06	4.26646E-06	3.87291E-06	1.80965E-07	7.32988E-07	8.39429E-08	0	0	8.54125E-07
16	COX6A2	6.66976E-06	1.92588E-06	3.00754E-07	1.89921E-07	4.44313E-06	0	3.58945E-06	3.22918E-06	3.58945E-06	3.22918E-06	8.44511E-08	8.86664E-08	1.68031E-08	0	0	0
16	CPNE2	3.02305E-05	9.48881E-06	2.62885E-06	1.6405E-06	1.81128E-05	2.08094E-06	1.60897E-05	1.45771E-05	1.60897E-05	1.45805E-05	8.3311E-07	7.90675E-07	1.672E-08	0	0	2.08094E-06
16	CPNE7	4.13318E-05	1.41307E-05	2.56655E-06	1.65122E-06	2.46346E-05	2.61165E-06	1.93925E-05	1.82483E-05	1.94015E-05	1.82715E-05	9.01454E-07	7.32263E-07	1.75029E-08	0	0	2.61165E-06
16	CPPED1	1.8761E-05	6.32309E-06	1.49074E-06	7.45527E-07	1.09472E-05	3.9273E-06	8.23521E-06	6.85065E-06	8.34539E-06	7.15444E-06	1.23446E-07	5.96169E-07	2.59114E-08	0	0	3.9273E-06
16	CRAMP1	7.44823E-05	2.41328E-05	4.00448E-06	2.23006E-06	4.63451E-05	1.25891E-06	3.34855E-05	3.04875E-05	3.34933E-05	3.05012E-05	7.90287E-07	1.41954E-06	2.02385E-08	6.54264E-06	8.60721E-07	6.94084E-06
16	CREBBP	0.00012237	3.49188E-05	1.13681E-05	5.87073E-06	7.60828E-05	4.23728E-05	6.38339E-05	5.58572E-05	6.44863E-05	5.79743E-05	1.4538E-06	4.3979E-06	1.9029E-08	6.60621E-06	6.20914E-06	4.27698E-05
16	CRISPLD2	2.65801E-05	8.41163E-06	2.25181E-06	1.38223E-06	1.59167E-05	6.10098E-06	1.25141E-05	1.16097E-05	1.25608E-05	1.18506E-05	6.69071E-07	6.95664E-07	1.7494E-08	0	0	6.10098E-06
16	CRNDE	2.89499E-06	8.10077E-07	3.64974E-07	2.37701E-07	1.71994E-06	0	2.49116E-07	1.93981E-08	2.49116E-07	1.93981E-08	1.17496E-07	1.01818E-07	1.83876E-08	0	0	0
16	CRYM	1.43738E-05	4.37847E-06	9.15393E-07	5.88199E-07	9.07992E-06	3.50521E-06	7.9762E-06	7.0544E-06	7.97845E-06	7.05665E-06	3.08086E-07	2.61755E-07	1.83571E-08	0	0	3.50521E-06
16	CSNK2A2	1.67478E-05	4.07528E-06	2.52644E-06	1.37843E-06	1.01461E-05	7.13844E-07	9.63141E-06	8.94609E-06	9.63141E-06	8.94609E-06	4.36731E-07	9.18405E-07	2.3297E-08	5.18726E-06	6.52762E-07	5.24834E-06
16	CTCF	3.26603E-05	7.95925E-06	2.74614E-06	1.50768E-06	2.1955E-05	1.47787E-06	2.03179E-05	1.84667E-05	2.03179E-05	1.84667E-05	4.96104E-07	9.90771E-07	2.08042E-08	9.65623E-06	1.47288E-06	9.66122E-06
16	CTF1	1.81014E-05	6.46789E-06	4.53774E-07	2.56685E-07	1.11797E-05	3.93054E-06	9.09663E-06	7.85044E-06	9.11801E-06	8.01085E-06	8.22636E-08	1.5767E-07	1.67513E-08	0	0	3.93054E-06
16	CTRB1	1.65922E-05	4.97911E-06	1.39385E-06	7.78068E-07	1.02192E-05	4.33103E-06	4.92229E-06	4.19153E-06	5.17056E-06	4.75947E-06	2.5507E-07	4.92628E-07	3.03701E-08	3.1922E-06	1.81578E-06	5.70745E-06
16	CTRB2	1.57963E-05	5.62145E-06	8.9042E-07	5.46315E-07	9.2844E-06	4.21037E-06	5.81303E-06	5.20615E-06	5.91337E-06	5.47611E-06	2.54242E-07	2.75284E-07	1.67885E-08	0	0	4.21037E-06
16	CTRL	1.37583E-05	4.15095E-06	1.32345E-06	7.38291E-07	8.28394E-06	1.46973E-06	6.1916E-06	5.41752E-06	6.1916E-06	5.41752E-06	2.53356E-07	4.68129E-07	1.68051E-08	0	0	1.46973E-06
16	CTU2	3.31344E-05	1.00267E-05	2.92332E-06	1.64065E-06	2.01844E-05	2.6767E-07	1.0802E-05	9.60869E-06	1.0802E-05	9.60869E-06	5.83817E-07	1.02614E-06	3.06986E-08	0	0	2.6767E-07
16	CX3CL1	2.20726E-05	7.07742E-06	1.50386E-06	7.23266E-07	1.34913E-05	7.0649E-08	5.86612E-06	4.93256E-06	5.86612E-06	4.93256E-06	8.13237E-08	6.24471E-07	1.74717E-08	0	0	7.0649E-08
16	CYB5B	7.33577E-06	2.09862E-06	7.67234E-07	4.43639E-07	4.46992E-06	1.64988E-06	3.51179E-06	2.91324E-06	3.52443E-06	2.92831E-06	1.68057E-07	2.58876E-07	1.67058E-08	0	0	1.64988E-06
16	CYBA	1.4442E-05	4.94105E-06	7.31282E-07	4.52618E-07	8.76969E-06	6.35353E-06	7.10106E-06	6.62617E-06	7.24725E-06	6.87701E-06	2.09605E-07	2.22931E-07	2.00814E-08	0	0	6.35353E-06
16	CYLD	3.51063E-05	9.43059E-06	3.28494E-06	1.83723E-06	2.23907E-05	9.8397E-06	1.87418E-05	1.69509E-05	1.93416E-05	1.80597E-05	6.59983E-07	1.15817E-06	1.90809E-08	6.94976E-06	3.34326E-06	1.34462E-05
16	DBNDD1	2.09692E-05	6.78632E-06	1.24774E-06	7.42947E-07	1.29352E-05	8.92784E-08	6.86106E-06	5.60632E-06	6.86106E-06	5.60632E-06	3.19654E-07	4.03836E-07	1.94569E-08	0	0	8.92784E-08
16	DCTN5	9.70838E-06	2.46532E-06	1.12733E-06	6.68074E-07	6.11573E-06	1.61952E-06	5.11973E-06	4.52203E-06	5.11973E-06	4.5272E-06	2.43477E-07	3.67407E-07	5.71898E-08	1.20655E-06	8.66331E-07	1.95974E-06
16	DCTPP1	9.83768E-06	2.41223E-06	8.64445E-07	4.40753E-07	6.56101E-06	7.00347E-07	4.85594E-06	4.16531E-06	4.85594E-06	4.16531E-06	8.23304E-08	3.38954E-07	1.94694E-08	0	0	7.00347E-07
16	DCUN1D3	1.31162E-05	3.42388E-06	1.1292E-06	5.45515E-07	8.5631E-06	2.79491E-06	7.30526E-06	6.38635E-06	7.37822E-06	6.61495E-06	6.01607E-08	4.66948E-07	1.84057E-08	0	0	2.79491E-06
16	DDX19A	2.27516E-05	6.18725E-06	2.41107E-06	1.42069E-06	1.41532E-05	2.08583E-06	1.31772E-05	1.20465E-05	1.31772E-05	1.20575E-05	6.11603E-07	7.92308E-07	1.67758E-08	3.02773E-06	1.4466E-06	3.66697E-06
16	DDX19B	2.3138E-05	6.30287E-06	2.12722E-06	1.3597E-06	1.47079E-05	1.97064E-06	1.24828E-05	1.11269E-05	1.24828E-05	1.11269E-05	7.2891E-07	6.14019E-07	1.67666E-08	2.80496E-06	1.50484E-06	3.27076E-06
16	DDX28	3.20731E-05	8.99091E-06	2.58466E-06	1.15999E-06	2.04976E-05	2.13236E-06	1.30375E-05	1.1046E-05	1.30375E-05	1.10482E-05	0	1.13973E-06	2.02572E-08	0	0	2.13236E-06
16	DECR2	2.09413E-05	6.99803E-06	1.19697E-06	7.18384E-07	1.27463E-05	1.3097E-06	9.79803E-06	8.76899E-06	9.79803E-06	8.77063E-06	3.17587E-07	3.82868E-07	1.79294E-08	0	0	1.3097E-06
16	DEF8	3.28369E-05	9.59411E-06	3.07123E-06	1.80945E-06	2.01716E-05	2.88462E-06	1.57304E-05	1.35924E-05	1.57503E-05	1.36939E-05	7.64348E-07	1.00942E-06	3.56815E-08	1.78668E-07	1.55077E-07	2.90821E-06
16	DEXI	8.15703E-06	3.32732E-06	2.55208E-07	1.45588E-07	4.5745E-06	2.38402E-08	4.54679E-06	4.03845E-06	4.54679E-06	4.03845E-06	3.88771E-08	8.76962E-08	1.90143E-08	4.91332E-07	4.5559E-09	5.10616E-07
16	DHODH	2.05413E-05	5.83871E-06	1.38013E-06	8.05629E-07	1.33224E-05	8.24874E-06	1.05861E-05	9.37554E-06	1.07278E-05	9.80082E-06	3.28416E-07	4.59599E-07	1.76142E-08	0	0	8.24874E-06
16	DHX38	6.75933E-05	1.80164E-05	6.30131E-06	3.4019E-06	4.32755E-05	5.50889E-06	4.03685E-05	3.72745E-05	4.03703E-05	3.72855E-05	1.06474E-06	2.31953E-06	1.76379E-08	3.77522E-07	9.92513E-08	5.78716E-06
16	DNAAF1	3.3654E-05	1.0218E-05	2.80691E-06	1.52595E-06	2.0629E-05	2.67309E-07	9.26954E-06	7.62142E-06	9.26954E-06	7.62512E-06	4.76577E-07	1.02477E-06	2.45954E-08	0	0	2.67309E-07
16	DNAH3	0.000177933	4.95202E-05	1.60129E-05	8.54065E-06	0.0001124	2.35512E-05	8.38724E-05	7.42047E-05	8.40325E-05	7.45586E-05	2.5426E-06	5.97779E-06	2.02636E-08	0	0	2.35512E-05
16	DNAJA2	1.81681E-05	4.60723E-06	2.06067E-06	1.10343E-06	1.15002E-05	2.25281E-06	1.06133E-05	9.37694E-06	1.06133E-05	9.37694E-06	3.23997E-07	7.65788E-07	1.36493E-08	2.11276E-06	1.17433E-06	3.19123E-06
16	DNAJA3	2.73509E-05	7.61535E-06	2.38727E-06	1.3366E-06	1.73483E-05	3.50216E-06	1.35757E-05	1.20537E-05	1.35757E-05	1.20554E-05	4.51577E-07	8.40538E-07	4.44834E-08	0	0	3.50216E-06
16	DNASE1	1.60366E-05	5.19038E-06	1.33392E-06	7.88931E-07	9.51234E-06	2.26596E-06	6.8168E-06	6.01412E-06	6.81772E-06	6.02894E-06	3.35292E-07	4.35992E-07	1.76474E-08	0	0	2.26596E-06
16	DNASE1L2	2.44703E-05	8.57219E-06	1.6691E-06	1.01215E-06	1.4229E-05	2.34152E-06	8.73131E-06	7.76232E-06	8.73131E-06	7.76412E-06	4.60703E-07	5.25558E-07	2.58873E-08	0	0	2.34152E-06
16	DOC2A	2.47307E-05	7.85326E-06	1.51509E-06	9.99354E-07	1.53623E-05	3.93513E-06	1.19727E-05	1.04826E-05	1.20025E-05	1.05452E-05	5.69954E-07	4.12589E-07	1.6811E-08	0	0	3.93513E-06
16	DOK4	1.94679E-05	5.58831E-06	1.17916E-06	6.75422E-07	1.27005E-05	5.98996E-06	1.11921E-05	1.05221E-05	1.12707E-05	1.07454E-05	2.52359E-07	4.02991E-07	2.00729E-08	0	0	5.98996E-06
16	DPEP1	2.30035E-05	7.19941E-06	1.35036E-06	8.45913E-07	1.44537E-05	1.0438E-06	9.85072E-06	8.98412E-06	9.85072E-06	8.98412E-06	4.24827E-07	4.03559E-07	1.75269E-08	0	0	1.0438E-06
16	DPEP2	2.49107E-05	7.31984E-06	1.562E-06	9.51002E-07	1.60289E-05	5.06598E-07	1.03156E-05	9.20868E-06	1.03156E-05	9.20868E-06	4.41972E-07	4.88801E-07	2.02291E-08	0	0	5.06598E-07
16	DPEP3	2.81566E-05	8.1135E-06	1.65438E-06	9.56123E-07	1.83887E-05	9.12265E-07	1.06894E-05	9.26426E-06	1.06894E-05	9.26426E-06	3.78219E-07	5.58603E-07	1.93015E-08	4.02967E-07	0	1.31523E-06
16	DRC7	4.5689E-05	1.27798E-05	3.65807E-06	2.14385E-06	2.92511E-05	3.48686E-06	2.30888E-05	2.07164E-05	2.31019E-05	2.07499E-05	9.13778E-07	1.21138E-06	1.86895E-08	0	0	3.48686E-06
16	DUS2	2.2405E-05	5.43372E-06	3.1157E-06	1.79144E-06	1.38556E-05	2.06296E-06	1.19669E-05	1.04788E-05	1.19669E-05	1.04809E-05	7.11822E-07	1.05941E-06	2.02038E-08	0	0	2.06296E-06
16	DUXB	1.1692E-05	3.03976E-06	1.56849E-06	7.96085E-07	7.08373E-06	0	1.21073E-06	7.15627E-07	1.21073E-06	7.15627E-07	1.61336E-07	6.17925E-07	1.6824E-08	0	0	0
16	DYNC1LI2	2.18112E-05	6.61397E-06	1.79375E-06	1.08285E-06	1.34035E-05	2.32538E-07	1.26531E-05	1.18037E-05	1.26531E-05	1.18037E-05	4.97419E-07	5.6872E-07	1.6709E-08	0	0	2.32538E-07
16	DYNLRB2	5.12431E-06	1.2595E-06	5.69252E-07	3.4909E-07	3.29556E-06	2.35174E-08	2.04389E-06	1.86348E-06	2.04389E-06	1.86348E-06	1.47716E-07	1.76129E-07	2.52453E-08	0	0	2.35174E-08
16	E2F4	1.91562E-05	5.62367E-06	1.41832E-06	8.53617E-07	1.21142E-05	4.388E-06	9.78178E-06	8.93711E-06	9.81459E-06	9.09146E-06	3.82528E-07	4.51759E-07	1.93304E-08	3.23096E-06	1.32127E-06	6.29769E-06
16	E4F1	5.11997E-05	1.61935E-05	2.38043E-06	1.38138E-06	3.26257E-05	7.39971E-07	2.2959E-05	2.00887E-05	2.2959E-05	2.01061E-05	5.41699E-07	7.9924E-07	4.04405E-08	0	0	7.39971E-07
16	EARS2	2.78276E-05	7.81833E-06	2.08098E-06	1.12257E-06	1.79283E-05	2.01298E-06	1.29383E-05	1.1819E-05	1.29383E-05	1.1819E-05	3.11011E-07	7.66735E-07	4.48202E-08	0	0	2.01298E-06
16	ECI1	2.21164E-05	7.23883E-06	1.47804E-06	8.65063E-07	1.33995E-05	3.30069E-06	8.1532E-06	6.69578E-06	8.17474E-06	6.74269E-06	3.61501E-07	4.90383E-07	1.31794E-08	0	0	3.30069E-06
16	EDC4	6.59809E-05	1.74469E-05	5.87915E-06	3.33404E-06	4.26548E-05	6.002E-07	3.597E-05	3.16953E-05	3.597E-05	3.16953E-05	1.28041E-06	2.03608E-06	1.75425E-08	3.3627E-06	1.48783E-08	3.94802E-06
16	EEF2K	4.08918E-05	1.21019E-05	3.73515E-06	2.17399E-06	2.50548E-05	2.08668E-07	2.07971E-05	1.85211E-05	2.07971E-05	1.85211E-05	9.10823E-07	1.24893E-06	1.42435E-08	0	0	2.08668E-07
16	EEF2KMT	1.95158E-05	6.09791E-06	1.2537E-06	7.29845E-07	1.21642E-05	1.74037E-07	7.01856E-06	5.39785E-06	7.01856E-06	5.39785E-06	2.91815E-07	4.19083E-07	1.89476E-08	0	0	1.74037E-07
16	EIF3C	9.38486E-05	2.46622E-05	9.17063E-06	5.01431E-06	6.00158E-05	4.48378E-06	5.07704E-05	4.61304E-05	5.07704E-05	4.61377E-05	1.65569E-06	3.32505E-06	3.35747E-08	1.71325E-05	2.9092E-06	1.87071E-05
16	EIF3CL	9.38486E-05	2.46622E-05	9.17063E-06	5.01431E-06	6.00158E-05	4.48378E-06	5.07704E-05	4.61304E-05	5.07704E-05	4.61377E-05	1.65569E-06	3.32505E-06	3.35747E-08	1.71325E-05	2.9092E-06	1.87071E-05
16	ELMO3	4.47679E-05	1.23816E-05	3.01252E-06	1.91278E-06	2.93737E-05	3.75762E-07	2.30933E-05	2.02976E-05	2.30933E-05	2.02976E-05	1.01486E-06	8.79796E-07	1.81177E-08	0	0	3.75762E-07
16	ELOB	9.71997E-06	2.96275E-06	5.46211E-07	3.40553E-07	6.21102E-06	6.50538E-07	4.72759E-06	4.2614E-06	4.73525E-06	4.2751E-06	1.44768E-07	1.64526E-07	3.12596E-08	1.09125E-06	4.617E-07	1.28009E-06
16	EMC8	1.29827E-05	4.36725E-06	8.9658E-07	5.13077E-07	7.71892E-06	3.8183E-07	6.85544E-06	6.30407E-06	6.85544E-06	6.30407E-06	1.68221E-07	3.06803E-07	3.80538E-08	0	0	3.8183E-07
16	EME2	2.76504E-05	8.48569E-06	1.71159E-06	9.96234E-07	1.74531E-05	1.07689E-07	8.50562E-06	6.79031E-06	8.50562E-06	6.79031E-06	4.04604E-07	5.72282E-07	1.93483E-08	0	0	1.07689E-07
16	EMP2	8.67273E-06	2.71245E-06	5.29573E-07	3.27071E-07	5.4307E-06	3.28165E-06	3.86458E-06	3.54403E-06	3.89522E-06	3.70604E-06	1.399E-07	1.62002E-07	2.51687E-08	0	0	3.28165E-06
16	ENKD1	2.10881E-05	5.78812E-06	1.26457E-06	7.0689E-07	1.40354E-05	1.38507E-07	1.04862E-05	8.96293E-06	1.04862E-05	8.96293E-06	2.439E-07	4.46141E-07	1.68495E-08	0	0	1.38507E-07
16	ERCC4	4.08826E-05	1.07006E-05	3.80095E-06	1.92941E-06	2.6381E-05	5.04577E-06	2.12846E-05	1.9087E-05	2.12906E-05	1.91047E-05	4.14665E-07	1.49723E-06	1.75222E-08	0	0	5.04577E-06
16	ERI2	2.58547E-05	6.59933E-06	2.67608E-06	1.43648E-06	1.65793E-05	3.97324E-07	7.93242E-06	6.92285E-06	7.93242E-06	6.92285E-06	4.10456E-07	9.91679E-07	3.43498E-08	0	0	3.97324E-07
16	ERN2	4.90981E-05	1.40703E-05	4.73286E-06	2.65932E-06	3.02949E-05	3.27774E-06	2.24824E-05	1.99929E-05	2.24824E-05	1.9994E-05	9.82934E-07	1.65883E-06	1.75584E-08	0	0	3.27774E-06
16	ESRP2	4.14481E-05	1.23934E-05	3.09541E-06	1.71147E-06	2.59592E-05	2.9723E-07	2.1652E-05	1.91754E-05	2.1652E-05	1.91754E-05	5.85361E-07	1.10715E-06	1.89632E-08	0	0	2.9723E-07
16	EXOC3L1	4.5957E-05	1.38659E-05	3.78701E-06	1.98654E-06	2.8304E-05	2.22797E-08	2.07001E-05	1.77101E-05	2.07001E-05	1.77101E-05	5.27755E-07	1.44038E-06	1.83985E-08	2.10959E-06	2.22797E-08	2.10959E-06
16	EXOSC6	2.9089E-05	1.05427E-05	8.1142E-07	3.69914E-07	1.77349E-05	2.82431E-06	1.49288E-05	1.34672E-05	1.49379E-05	1.34822E-05	0	3.53205E-07	1.67088E-08	1.89944E-07	6.22349E-08	2.95202E-06
16	FA2H	2.33197E-05	7.41419E-06	1.82931E-06	9.64204E-07	1.40762E-05	6.02532E-06	1.12928E-05	9.92566E-06	1.13296E-05	1.00812E-05	2.52016E-07	6.92081E-07	2.01062E-08	3.42804E-06	1.67007E-06	7.78329E-06
16	FAHD1	1.73883E-05	6.09185E-06	7.34332E-07	3.79624E-07	1.05621E-05	4.45479E-06	8.03702E-06	6.48012E-06	8.28311E-06	6.97148E-06	4.04773E-08	2.83766E-07	5.538E-08	0	0	4.45479E-06
16	FAM173A	1.99964E-05	6.75849E-06	1.22546E-06	7.09623E-07	1.20124E-05	6.65832E-07	8.78584E-06	7.8151E-06	8.78584E-06	7.8151E-06	2.80225E-07	4.12672E-07	1.67264E-08	0	0	6.65832E-07
16	FAM192A	1.07713E-05	2.76967E-06	1.79672E-06	9.47765E-07	6.2049E-06	6.71597E-07	5.36015E-06	4.82619E-06	5.36015E-06	4.82619E-06	2.49647E-07	6.79165E-07	1.89533E-08	0	0	6.71597E-07
16	FAM234A	3.22624E-05	1.06076E-05	1.89976E-06	1.11049E-06	1.97551E-05	6.31163E-07	1.11328E-05	9.4413E-06	1.11328E-05	9.4413E-06	4.58696E-07	6.31419E-07	2.03715E-08	0	0	6.31163E-07
16	FAM57B	1.58481E-05	5.00678E-06	1.10759E-06	6.07978E-07	9.73376E-06	2.61934E-06	8.17538E-06	7.50357E-06	8.18013E-06	7.53233E-06	1.91426E-07	3.99692E-07	1.68609E-08	0	0	2.61934E-06
16	FAM92B	1.40433E-05	4.10248E-06	1.12791E-06	7.35426E-07	8.81293E-06	2.42479E-07	5.65428E-06	5.12807E-06	5.65428E-06	5.12807E-06	4.08212E-07	3.13983E-07	1.32308E-08	0	0	2.42479E-07
16	FAM96B	1.03477E-05	3.26571E-06	4.18803E-07	2.90688E-07	6.66318E-06	1.99275E-06	6.42034E-06	6.08918E-06	6.42034E-06	6.08918E-06	1.71394E-07	1.02492E-07	1.68022E-08	0	0	1.99275E-06
16	FANCA	6.83785E-05	1.93584E-05	6.475E-06	3.95212E-06	4.25451E-05	1.29291E-05	2.43883E-05	1.91868E-05	2.53424E-05	2.14287E-05	1.87778E-06	2.0183E-06	5.60383E-08	0	0	1.29291E-05
16	FBRS	6.49487E-05	2.00035E-05	4.54506E-06	2.42575E-06	4.04001E-05	1.1293E-07	3.49705E-05	3.0209E-05	3.49705E-05	3.0209E-05	7.12681E-07	1.69545E-06	1.76271E-08	1.36564E-05	1.04636E-08	1.37589E-05
16	FBXL16	3.36805E-05	1.18797E-05	1.50609E-06	7.8398E-07	2.02946E-05	2.59902E-07	1.61731E-05	1.43854E-05	1.61784E-05	1.4397E-05	1.8724E-07	5.7769E-07	1.9049E-08	7.51842E-06	1.03841E-07	7.67448E-06
16	FBXL19	4.68629E-05	1.26043E-05	4.26431E-06	2.2136E-06	2.99943E-05	1.57432E-06	2.73627E-05	2.58937E-05	2.73627E-05	2.59036E-05	5.54189E-07	1.64056E-06	1.88479E-08	2.13352E-05	1.42088E-06	2.14886E-05
16	FBXL8	3.35408E-05	1.1741E-05	1.07631E-06	5.23876E-07	2.07235E-05	1.63957E-07	1.6505E-05	1.43176E-05	1.6505E-05	1.43176E-05	6.11143E-08	4.41946E-07	2.08158E-08	4.40937E-07	7.1774E-08	5.33121E-07
16	FBXO31	3.9421E-05	1.2772E-05	2.02688E-06	1.15787E-06	2.46221E-05	1.38206E-06	2.09488E-05	1.81583E-05	2.09623E-05	1.81736E-05	4.43337E-07	6.95209E-07	1.93219E-08	5.60165E-06	6.491E-07	6.33461E-06
16	FHOD1	6.39574E-05	1.77545E-05	4.26417E-06	2.43766E-06	4.19388E-05	1.72101E-06	3.41518E-05	3.13963E-05	3.41518E-05	3.14005E-05	9.58985E-07	1.46121E-06	1.74678E-08	6.66708E-07	9.80054E-08	2.28971E-06
16	FLYWCH1	4.39695E-05	1.24082E-05	3.06506E-06	1.53931E-06	2.84962E-05	2.65177E-07	1.93885E-05	1.67696E-05	1.93885E-05	1.67696E-05	2.87459E-07	1.2206E-06	3.12487E-08	0	0	2.65177E-07
16	FLYWCH2	6.44857E-06	2.05165E-06	2.75685E-07	1.63888E-07	4.12124E-06	0	2.50433E-06	2.23891E-06	2.50433E-06	2.23891E-06	6.01818E-08	8.94371E-08	1.42693E-08	0	0	0
16	FOPNL	7.78319E-06	1.77031E-06	1.33116E-06	7.3212E-07	4.68171E-06	4.75769E-07	2.75149E-06	2.29326E-06	2.75149E-06	2.29326E-06	2.08561E-07	4.79232E-07	4.43277E-08	0	0	4.75769E-07
16	FOXC2	4.43854E-05	1.70064E-05	1.47396E-06	6.6584E-07	2.5905E-05	1.2323E-05	1.86599E-05	1.63304E-05	1.91169E-05	1.73911E-05	0	6.46494E-07	1.93451E-08	0	0	1.2323E-05
16	FOXF1	3.23016E-05	1.24831E-05	1.26003E-06	5.93501E-07	1.85585E-05	1.34633E-05	1.5242E-05	1.30216E-05	1.62959E-05	1.55314E-05	4.26239E-08	5.3322E-07	1.76573E-08	0	0	1.34633E-05
16	FOXL1	2.79023E-05	1.01964E-05	6.43125E-07	2.93423E-07	1.70628E-05	6.45201E-06	9.72289E-06	8.62736E-06	9.83849E-06	8.86594E-06	0	2.79762E-07	1.36614E-08	0	0	6.45201E-06
16	FTO	2.16424E-05	5.53564E-06	2.96124E-06	1.51294E-06	1.31455E-05	3.59851E-06	1.03402E-05	9.55352E-06	1.0342E-05	9.55817E-06	3.34851E-07	1.15864E-06	1.94416E-08	0	0	3.59851E-06
16	FUK	5.94145E-05	1.71373E-05	4.50868E-06	2.54159E-06	3.77685E-05	8.07144E-06	2.91747E-05	2.46507E-05	2.92464E-05	2.49129E-05	9.44748E-07	1.57367E-06	2.31728E-08	0	0	8.07144E-06
16	FUS	2.73718E-05	6.83215E-06	3.36249E-06	1.88568E-06	1.71772E-05	1.09579E-05	1.42001E-05	1.24393E-05	1.63976E-05	1.57349E-05	6.92139E-07	1.18145E-06	1.20945E-08	4.84369E-06	3.3153E-06	1.24863E-05
16	GABARAPL2	5.64417E-06	1.6641E-06	6.32026E-07	3.59525E-07	3.34805E-06	3.73944E-07	3.23897E-06	2.93069E-06	3.23897E-06	2.93069E-06	1.24787E-07	2.18001E-07	1.67368E-08	3.19129E-07	1.45642E-07	5.4743E-07
16	GALNS	3.40045E-05	1.14991E-05	2.52477E-06	1.51788E-06	1.99806E-05	1.3409E-05	1.41647E-05	1.23112E-05	1.51747E-05	1.43726E-05	6.9437E-07	8.05514E-07	1.79979E-08	0	0	1.3409E-05
